time,fan
Wed Oct 28 07:15:31 AM CET 2020 ,		4087
Wed Oct 28 07:15:31 AM CET 2020 ,		4069
Wed Oct 28 07:15:32 AM CET 2020 ,		4069
Wed Oct 28 07:15:32 AM CET 2020 ,		4115
Wed Oct 28 07:15:33 AM CET 2020 ,		4115
Wed Oct 28 07:15:33 AM CET 2020 ,		4092
Wed Oct 28 07:15:34 AM CET 2020 ,		4092
Wed Oct 28 07:15:34 AM CET 2020 ,		4078
Wed Oct 28 07:15:35 AM CET 2020 ,		4078
Wed Oct 28 07:15:35 AM CET 2020 ,		4070
Wed Oct 28 07:15:36 AM CET 2020 ,		4070
Wed Oct 28 07:15:36 AM CET 2020 ,		4091
Wed Oct 28 07:15:37 AM CET 2020 ,		4091
Wed Oct 28 07:15:37 AM CET 2020 ,		4103
Wed Oct 28 07:15:38 AM CET 2020 ,		4103
Wed Oct 28 07:15:38 AM CET 2020 ,		4120
Wed Oct 28 07:15:39 AM CET 2020 ,		4120
Wed Oct 28 07:15:39 AM CET 2020 ,		4131
Wed Oct 28 07:15:40 AM CET 2020 ,		4131
Wed Oct 28 07:15:40 AM CET 2020 ,		4134
Wed Oct 28 07:15:41 AM CET 2020 ,		4134
Wed Oct 28 07:15:41 AM CET 2020 ,		4161
Wed Oct 28 07:15:42 AM CET 2020 ,		4161
Wed Oct 28 07:15:42 AM CET 2020 ,		4143
Wed Oct 28 07:15:43 AM CET 2020 ,		4143
Wed Oct 28 07:15:43 AM CET 2020 ,		4158
Wed Oct 28 07:15:44 AM CET 2020 ,		4158
Wed Oct 28 07:15:44 AM CET 2020 ,		4144
Wed Oct 28 07:15:45 AM CET 2020 ,		4144
Wed Oct 28 07:15:45 AM CET 2020 ,		4162
Wed Oct 28 07:15:46 AM CET 2020 ,		4162
Wed Oct 28 07:15:47 AM CET 2020 ,		4148
Wed Oct 28 07:15:47 AM CET 2020 ,		4148
Wed Oct 28 07:15:48 AM CET 2020 ,		4128
Wed Oct 28 07:15:48 AM CET 2020 ,		4128
Wed Oct 28 07:15:49 AM CET 2020 ,		4211
Wed Oct 28 07:15:49 AM CET 2020 ,		4211
Wed Oct 28 07:15:50 AM CET 2020 ,		4203
Wed Oct 28 07:15:50 AM CET 2020 ,		4203
Wed Oct 28 07:15:51 AM CET 2020 ,		4127
Wed Oct 28 07:15:51 AM CET 2020 ,		4127
Wed Oct 28 07:15:52 AM CET 2020 ,		4224
Wed Oct 28 07:15:52 AM CET 2020 ,		4224
Wed Oct 28 07:15:53 AM CET 2020 ,		4230
Wed Oct 28 07:15:53 AM CET 2020 ,		4230
Wed Oct 28 07:15:54 AM CET 2020 ,		4242
Wed Oct 28 07:15:54 AM CET 2020 ,		4242
Wed Oct 28 07:15:55 AM CET 2020 ,		4255
Wed Oct 28 07:15:55 AM CET 2020 ,		4255
Wed Oct 28 07:15:56 AM CET 2020 ,		4285
Wed Oct 28 07:15:56 AM CET 2020 ,		4285
Wed Oct 28 07:15:57 AM CET 2020 ,		4288
Wed Oct 28 07:15:57 AM CET 2020 ,		4288
Wed Oct 28 07:15:58 AM CET 2020 ,		4284
Wed Oct 28 07:15:58 AM CET 2020 ,		4284
Wed Oct 28 07:15:59 AM CET 2020 ,		4299
Wed Oct 28 07:15:59 AM CET 2020 ,		4299
Wed Oct 28 07:16:00 AM CET 2020 ,		4326
Wed Oct 28 07:16:00 AM CET 2020 ,		4326
Wed Oct 28 07:16:01 AM CET 2020 ,		4322
Wed Oct 28 07:16:01 AM CET 2020 ,		4322
Wed Oct 28 07:16:02 AM CET 2020 ,		4335
Wed Oct 28 07:16:02 AM CET 2020 ,		4335
Wed Oct 28 07:16:03 AM CET 2020 ,		4335
Wed Oct 28 07:16:03 AM CET 2020 ,		4335
Wed Oct 28 07:16:04 AM CET 2020 ,		4334
Wed Oct 28 07:16:04 AM CET 2020 ,		4334
Wed Oct 28 07:16:05 AM CET 2020 ,		4334
Wed Oct 28 07:16:05 AM CET 2020 ,		4334
Wed Oct 28 07:16:06 AM CET 2020 ,		4336
Wed Oct 28 07:16:06 AM CET 2020 ,		4336
Wed Oct 28 07:16:07 AM CET 2020 ,		4338
Wed Oct 28 07:16:07 AM CET 2020 ,		4338
Wed Oct 28 07:16:08 AM CET 2020 ,		4340
Wed Oct 28 07:16:08 AM CET 2020 ,		4340
Wed Oct 28 07:16:09 AM CET 2020 ,		4348
Wed Oct 28 07:16:09 AM CET 2020 ,		4348
Wed Oct 28 07:16:10 AM CET 2020 ,		4355
Wed Oct 28 07:16:10 AM CET 2020 ,		4355
Wed Oct 28 07:16:11 AM CET 2020 ,		4341
Wed Oct 28 07:16:11 AM CET 2020 ,		4341
Wed Oct 28 07:16:12 AM CET 2020 ,		4353
Wed Oct 28 07:16:12 AM CET 2020 ,		4353
Wed Oct 28 07:16:13 AM CET 2020 ,		4357
Wed Oct 28 07:16:14 AM CET 2020 ,		4357
Wed Oct 28 07:16:14 AM CET 2020 ,		4357
Wed Oct 28 07:16:15 AM CET 2020 ,		4357
Wed Oct 28 07:16:15 AM CET 2020 ,		4365
Wed Oct 28 07:16:16 AM CET 2020 ,		4365
Wed Oct 28 07:16:16 AM CET 2020 ,		4356
Wed Oct 28 07:16:17 AM CET 2020 ,		4356
Wed Oct 28 07:16:17 AM CET 2020 ,		4370
Wed Oct 28 07:16:18 AM CET 2020 ,		4370
Wed Oct 28 07:16:18 AM CET 2020 ,		4375
Wed Oct 28 07:16:19 AM CET 2020 ,		4375
Wed Oct 28 07:16:19 AM CET 2020 ,		4371
Wed Oct 28 07:16:20 AM CET 2020 ,		4371
Wed Oct 28 07:16:20 AM CET 2020 ,		4381
Wed Oct 28 07:16:21 AM CET 2020 ,		4381
Wed Oct 28 07:16:21 AM CET 2020 ,		4377
Wed Oct 28 07:16:22 AM CET 2020 ,		4377
Wed Oct 28 07:16:22 AM CET 2020 ,		4382
Wed Oct 28 07:16:23 AM CET 2020 ,		4379
Wed Oct 28 07:16:23 AM CET 2020 ,		4379
Wed Oct 28 07:16:24 AM CET 2020 ,		4381
Wed Oct 28 07:16:24 AM CET 2020 ,		4381
Wed Oct 28 07:16:25 AM CET 2020 ,		4389
Wed Oct 28 07:16:25 AM CET 2020 ,		4389
Wed Oct 28 07:16:26 AM CET 2020 ,		4397
Wed Oct 28 07:16:26 AM CET 2020 ,		4397
Wed Oct 28 07:16:27 AM CET 2020 ,		4400
Wed Oct 28 07:16:27 AM CET 2020 ,		4400
Wed Oct 28 07:16:28 AM CET 2020 ,		4395
Wed Oct 28 07:16:28 AM CET 2020 ,		4395
Wed Oct 28 07:16:29 AM CET 2020 ,		4403
Wed Oct 28 07:16:29 AM CET 2020 ,		4403
Wed Oct 28 07:16:30 AM CET 2020 ,		4398
Wed Oct 28 07:16:30 AM CET 2020 ,		4398
Wed Oct 28 07:16:31 AM CET 2020 ,		4414
Wed Oct 28 07:16:31 AM CET 2020 ,		4414
Wed Oct 28 07:16:32 AM CET 2020 ,		4413
Wed Oct 28 07:16:32 AM CET 2020 ,		4413
Wed Oct 28 07:16:33 AM CET 2020 ,		4418
Wed Oct 28 07:16:33 AM CET 2020 ,		4418
Wed Oct 28 07:16:34 AM CET 2020 ,		4428
Wed Oct 28 07:16:34 AM CET 2020 ,		4428
Wed Oct 28 07:16:35 AM CET 2020 ,		4416
Wed Oct 28 07:16:35 AM CET 2020 ,		4416
Wed Oct 28 07:16:36 AM CET 2020 ,		4410
Wed Oct 28 07:16:36 AM CET 2020 ,		4410
Wed Oct 28 07:16:37 AM CET 2020 ,		4425
Wed Oct 28 07:16:37 AM CET 2020 ,		4425
Wed Oct 28 07:16:38 AM CET 2020 ,		4420
Wed Oct 28 07:16:38 AM CET 2020 ,		4420
Wed Oct 28 07:16:39 AM CET 2020 ,		4424
Wed Oct 28 07:16:40 AM CET 2020 ,		4424
Wed Oct 28 07:16:40 AM CET 2020 ,		4414
Wed Oct 28 07:16:41 AM CET 2020 ,		4414
Wed Oct 28 07:16:41 AM CET 2020 ,		4420
Wed Oct 28 07:16:42 AM CET 2020 ,		4420
Wed Oct 28 07:16:42 AM CET 2020 ,		4418
Wed Oct 28 07:16:43 AM CET 2020 ,		4418
Wed Oct 28 07:16:43 AM CET 2020 ,		4432
Wed Oct 28 07:16:44 AM CET 2020 ,		4432
Wed Oct 28 07:16:44 AM CET 2020 ,		4426
Wed Oct 28 07:16:45 AM CET 2020 ,		4426
Wed Oct 28 07:16:45 AM CET 2020 ,		4435
Wed Oct 28 07:16:46 AM CET 2020 ,		4435
Wed Oct 28 07:16:46 AM CET 2020 ,		4431
Wed Oct 28 07:16:47 AM CET 2020 ,		4431
Wed Oct 28 07:16:47 AM CET 2020 ,		4430
Wed Oct 28 07:16:48 AM CET 2020 ,		4430
Wed Oct 28 07:16:48 AM CET 2020 ,		4447
Wed Oct 28 07:16:49 AM CET 2020 ,		4447
Wed Oct 28 07:16:49 AM CET 2020 ,		4447
Wed Oct 28 07:16:50 AM CET 2020 ,		4447
Wed Oct 28 07:16:50 AM CET 2020 ,		4449
Wed Oct 28 07:16:51 AM CET 2020 ,		4449
Wed Oct 28 07:16:51 AM CET 2020 ,		4434
Wed Oct 28 07:16:52 AM CET 2020 ,		4434
Wed Oct 28 07:16:52 AM CET 2020 ,		4442
Wed Oct 28 07:16:53 AM CET 2020 ,		4442
Wed Oct 28 07:16:53 AM CET 2020 ,		4448
Wed Oct 28 07:16:54 AM CET 2020 ,		4448
Wed Oct 28 07:16:54 AM CET 2020 ,		4441
Wed Oct 28 07:16:55 AM CET 2020 ,		4441
Wed Oct 28 07:16:55 AM CET 2020 ,		4450
Wed Oct 28 07:16:56 AM CET 2020 ,		4450
Wed Oct 28 07:16:56 AM CET 2020 ,		4446
Wed Oct 28 07:16:57 AM CET 2020 ,		4446
Wed Oct 28 07:16:57 AM CET 2020 ,		4438
Wed Oct 28 07:16:58 AM CET 2020 ,		4438
Wed Oct 28 07:16:58 AM CET 2020 ,		4456
Wed Oct 28 07:16:59 AM CET 2020 ,		4456
Wed Oct 28 07:16:59 AM CET 2020 ,		4447
Wed Oct 28 07:17:00 AM CET 2020 ,		4447
Wed Oct 28 07:17:00 AM CET 2020 ,		4456
Wed Oct 28 07:17:01 AM CET 2020 ,		4456
Wed Oct 28 07:17:01 AM CET 2020 ,		4447
Wed Oct 28 07:17:02 AM CET 2020 ,		4447
Wed Oct 28 07:17:02 AM CET 2020 ,		4461
Wed Oct 28 07:17:03 AM CET 2020 ,		4461
Wed Oct 28 07:17:03 AM CET 2020 ,		4462
Wed Oct 28 07:17:04 AM CET 2020 ,		4462
Wed Oct 28 07:17:04 AM CET 2020 ,		4467
Wed Oct 28 07:17:05 AM CET 2020 ,		4467
Wed Oct 28 07:17:05 AM CET 2020 ,		4461
Wed Oct 28 07:17:06 AM CET 2020 ,		4461
Wed Oct 28 07:17:07 AM CET 2020 ,		4463
Wed Oct 28 07:17:07 AM CET 2020 ,		4463
Wed Oct 28 07:17:08 AM CET 2020 ,		4457
Wed Oct 28 07:17:08 AM CET 2020 ,		4457
Wed Oct 28 07:17:09 AM CET 2020 ,		4451
Wed Oct 28 07:17:09 AM CET 2020 ,		4451
Wed Oct 28 07:17:10 AM CET 2020 ,		4458
Wed Oct 28 07:17:10 AM CET 2020 ,		4458
Wed Oct 28 07:17:11 AM CET 2020 ,		4477
Wed Oct 28 07:17:11 AM CET 2020 ,		4477
Wed Oct 28 07:17:12 AM CET 2020 ,		4470
Wed Oct 28 07:17:12 AM CET 2020 ,		4470
Wed Oct 28 07:17:13 AM CET 2020 ,		4496
Wed Oct 28 07:17:13 AM CET 2020 ,		4496
Wed Oct 28 07:17:14 AM CET 2020 ,		4470
Wed Oct 28 07:17:14 AM CET 2020 ,		4470
Wed Oct 28 07:17:15 AM CET 2020 ,		4484
Wed Oct 28 07:17:15 AM CET 2020 ,		4484
Wed Oct 28 07:17:16 AM CET 2020 ,		4480
Wed Oct 28 07:17:16 AM CET 2020 ,		4480
Wed Oct 28 07:17:17 AM CET 2020 ,		4462
Wed Oct 28 07:17:17 AM CET 2020 ,		4462
Wed Oct 28 07:17:18 AM CET 2020 ,		4481
Wed Oct 28 07:17:18 AM CET 2020 ,		4481
Wed Oct 28 07:17:19 AM CET 2020 ,		4506
Wed Oct 28 07:17:19 AM CET 2020 ,		4506
Wed Oct 28 07:17:20 AM CET 2020 ,		4511
Wed Oct 28 07:17:20 AM CET 2020 ,		4511
Wed Oct 28 07:17:21 AM CET 2020 ,		4520
Wed Oct 28 07:17:21 AM CET 2020 ,		4520
Wed Oct 28 07:17:22 AM CET 2020 ,		4515
Wed Oct 28 07:17:22 AM CET 2020 ,		4515
Wed Oct 28 07:17:23 AM CET 2020 ,		4520
Wed Oct 28 07:17:23 AM CET 2020 ,		4520
Wed Oct 28 07:17:24 AM CET 2020 ,		4519
Wed Oct 28 07:17:24 AM CET 2020 ,		4519
Wed Oct 28 07:17:25 AM CET 2020 ,		4508
Wed Oct 28 07:17:25 AM CET 2020 ,		4508
Wed Oct 28 07:17:26 AM CET 2020 ,		4494
Wed Oct 28 07:17:26 AM CET 2020 ,		4494
Wed Oct 28 07:17:27 AM CET 2020 ,		4513
Wed Oct 28 07:17:27 AM CET 2020 ,		4513
Wed Oct 28 07:17:28 AM CET 2020 ,		4515
Wed Oct 28 07:17:28 AM CET 2020 ,		4515
Wed Oct 28 07:17:29 AM CET 2020 ,		4525
Wed Oct 28 07:17:29 AM CET 2020 ,		4525
Wed Oct 28 07:17:30 AM CET 2020 ,		4523
Wed Oct 28 07:17:30 AM CET 2020 ,		4523
Wed Oct 28 07:17:31 AM CET 2020 ,		4522
Wed Oct 28 07:17:31 AM CET 2020 ,		4522
Wed Oct 28 07:17:32 AM CET 2020 ,		4523
Wed Oct 28 07:17:32 AM CET 2020 ,		4523
Wed Oct 28 07:17:33 AM CET 2020 ,		4526
Wed Oct 28 07:17:34 AM CET 2020 ,		4526
Wed Oct 28 07:17:34 AM CET 2020 ,		4530
Wed Oct 28 07:17:35 AM CET 2020 ,		4530
Wed Oct 28 07:17:35 AM CET 2020 ,		4525
Wed Oct 28 07:17:36 AM CET 2020 ,		4525
Wed Oct 28 07:17:36 AM CET 2020 ,		4530
Wed Oct 28 07:17:37 AM CET 2020 ,		4530
Wed Oct 28 07:17:37 AM CET 2020 ,		4525
Wed Oct 28 07:17:38 AM CET 2020 ,		4525
Wed Oct 28 07:17:38 AM CET 2020 ,		4515
Wed Oct 28 07:17:39 AM CET 2020 ,		4515
Wed Oct 28 07:17:39 AM CET 2020 ,		4520
Wed Oct 28 07:17:40 AM CET 2020 ,		4520
Wed Oct 28 07:17:40 AM CET 2020 ,		4478
Wed Oct 28 07:17:41 AM CET 2020 ,		4478
Wed Oct 28 07:17:41 AM CET 2020 ,		4467
Wed Oct 28 07:17:42 AM CET 2020 ,		4467
Wed Oct 28 07:17:42 AM CET 2020 ,		4477
Wed Oct 28 07:17:43 AM CET 2020 ,		4477
Wed Oct 28 07:17:43 AM CET 2020 ,		4486
Wed Oct 28 07:17:44 AM CET 2020 ,		4486
Wed Oct 28 07:17:44 AM CET 2020 ,		4484
Wed Oct 28 07:17:45 AM CET 2020 ,		4484
Wed Oct 28 07:17:45 AM CET 2020 ,		4474
Wed Oct 28 07:17:46 AM CET 2020 ,		4474
Wed Oct 28 07:17:46 AM CET 2020 ,		4483
Wed Oct 28 07:17:47 AM CET 2020 ,		4483
Wed Oct 28 07:17:47 AM CET 2020 ,		4498
Wed Oct 28 07:17:48 AM CET 2020 ,		4498
Wed Oct 28 07:17:48 AM CET 2020 ,		4489
Wed Oct 28 07:17:49 AM CET 2020 ,		4489
Wed Oct 28 07:17:49 AM CET 2020 ,		4513
Wed Oct 28 07:17:50 AM CET 2020 ,		4513
Wed Oct 28 07:17:50 AM CET 2020 ,		4502
Wed Oct 28 07:17:51 AM CET 2020 ,		4502
Wed Oct 28 07:17:51 AM CET 2020 ,		4509
Wed Oct 28 07:17:52 AM CET 2020 ,		4509
Wed Oct 28 07:17:52 AM CET 2020 ,		4519
Wed Oct 28 07:17:53 AM CET 2020 ,		4519
Wed Oct 28 07:17:53 AM CET 2020 ,		4521
Wed Oct 28 07:17:54 AM CET 2020 ,		4521
Wed Oct 28 07:17:54 AM CET 2020 ,		4509
Wed Oct 28 07:17:55 AM CET 2020 ,		4509
Wed Oct 28 07:17:55 AM CET 2020 ,		4493
Wed Oct 28 07:17:56 AM CET 2020 ,		4493
Wed Oct 28 07:17:56 AM CET 2020 ,		4507
Wed Oct 28 07:17:57 AM CET 2020 ,		4507
Wed Oct 28 07:17:57 AM CET 2020 ,		4520
Wed Oct 28 07:17:58 AM CET 2020 ,		4520
Wed Oct 28 07:17:58 AM CET 2020 ,		4525
Wed Oct 28 07:17:59 AM CET 2020 ,		4525
Wed Oct 28 07:17:59 AM CET 2020 ,		4526
Wed Oct 28 07:18:00 AM CET 2020 ,		4526
Wed Oct 28 07:18:01 AM CET 2020 ,		4522
Wed Oct 28 07:18:01 AM CET 2020 ,		4522
Wed Oct 28 07:18:02 AM CET 2020 ,		4516
Wed Oct 28 07:18:02 AM CET 2020 ,		4516
Wed Oct 28 07:18:03 AM CET 2020 ,		4496
Wed Oct 28 07:18:03 AM CET 2020 ,		4496
Wed Oct 28 07:18:04 AM CET 2020 ,		4519
Wed Oct 28 07:18:04 AM CET 2020 ,		4519
Wed Oct 28 07:18:05 AM CET 2020 ,		4522
Wed Oct 28 07:18:05 AM CET 2020 ,		4522
Wed Oct 28 07:18:06 AM CET 2020 ,		4508
Wed Oct 28 07:18:06 AM CET 2020 ,		4508
Wed Oct 28 07:18:07 AM CET 2020 ,		4501
Wed Oct 28 07:18:07 AM CET 2020 ,		4501
Wed Oct 28 07:18:08 AM CET 2020 ,		4519
Wed Oct 28 07:18:08 AM CET 2020 ,		4519
Wed Oct 28 07:18:09 AM CET 2020 ,		4525
Wed Oct 28 07:18:09 AM CET 2020 ,		4525
Wed Oct 28 07:18:10 AM CET 2020 ,		4514
Wed Oct 28 07:18:10 AM CET 2020 ,		4514
Wed Oct 28 07:18:11 AM CET 2020 ,		4498
Wed Oct 28 07:18:11 AM CET 2020 ,		4498
Wed Oct 28 07:18:12 AM CET 2020 ,		4509
Wed Oct 28 07:18:12 AM CET 2020 ,		4509
Wed Oct 28 07:18:13 AM CET 2020 ,		4516
Wed Oct 28 07:18:13 AM CET 2020 ,		4516
Wed Oct 28 07:18:14 AM CET 2020 ,		4519
Wed Oct 28 07:18:14 AM CET 2020 ,		4519
Wed Oct 28 07:18:15 AM CET 2020 ,		4511
Wed Oct 28 07:18:15 AM CET 2020 ,		4511
Wed Oct 28 07:18:16 AM CET 2020 ,		4524
Wed Oct 28 07:18:16 AM CET 2020 ,		4524
Wed Oct 28 07:18:17 AM CET 2020 ,		4522
Wed Oct 28 07:18:17 AM CET 2020 ,		4522
Wed Oct 28 07:18:18 AM CET 2020 ,		4530
Wed Oct 28 07:18:18 AM CET 2020 ,		4530
Wed Oct 28 07:18:19 AM CET 2020 ,		4482
Wed Oct 28 07:18:19 AM CET 2020 ,		4482
Wed Oct 28 07:18:20 AM CET 2020 ,		4506
Wed Oct 28 07:18:20 AM CET 2020 ,		4506
Wed Oct 28 07:18:21 AM CET 2020 ,		4515
Wed Oct 28 07:18:21 AM CET 2020 ,		4515
Wed Oct 28 07:18:22 AM CET 2020 ,		4519
Wed Oct 28 07:18:22 AM CET 2020 ,		4519
Wed Oct 28 07:18:23 AM CET 2020 ,		4521
Wed Oct 28 07:18:23 AM CET 2020 ,		4521
Wed Oct 28 07:18:24 AM CET 2020 ,		4523
Wed Oct 28 07:18:24 AM CET 2020 ,		4523
Wed Oct 28 07:18:25 AM CET 2020 ,		4515
Wed Oct 28 07:18:25 AM CET 2020 ,		4515
Wed Oct 28 07:18:26 AM CET 2020 ,		4527
Wed Oct 28 07:18:26 AM CET 2020 ,		4527
Wed Oct 28 07:18:27 AM CET 2020 ,		4526
Wed Oct 28 07:18:28 AM CET 2020 ,		4526
Wed Oct 28 07:18:28 AM CET 2020 ,		4523
Wed Oct 28 07:18:29 AM CET 2020 ,		4523
Wed Oct 28 07:18:29 AM CET 2020 ,		4533
Wed Oct 28 07:18:30 AM CET 2020 ,		4533
Wed Oct 28 07:18:30 AM CET 2020 ,		4519
Wed Oct 28 07:18:31 AM CET 2020 ,		4519
Wed Oct 28 07:18:31 AM CET 2020 ,		4527
Wed Oct 28 07:18:32 AM CET 2020 ,		4527
Wed Oct 28 07:18:32 AM CET 2020 ,		4526
Wed Oct 28 07:18:33 AM CET 2020 ,		4526
Wed Oct 28 07:18:33 AM CET 2020 ,		4513
Wed Oct 28 07:18:34 AM CET 2020 ,		4513
Wed Oct 28 07:18:34 AM CET 2020 ,		4520
Wed Oct 28 07:18:35 AM CET 2020 ,		4520
Wed Oct 28 07:18:35 AM CET 2020 ,		4502
Wed Oct 28 07:18:36 AM CET 2020 ,		4502
Wed Oct 28 07:18:36 AM CET 2020 ,		4514
Wed Oct 28 07:18:37 AM CET 2020 ,		4514
Wed Oct 28 07:18:37 AM CET 2020 ,		4516
Wed Oct 28 07:18:38 AM CET 2020 ,		4516
Wed Oct 28 07:18:38 AM CET 2020 ,		4515
Wed Oct 28 07:18:39 AM CET 2020 ,		4515
Wed Oct 28 07:18:39 AM CET 2020 ,		4514
Wed Oct 28 07:18:40 AM CET 2020 ,		4514
Wed Oct 28 07:18:40 AM CET 2020 ,		4522
Wed Oct 28 07:18:41 AM CET 2020 ,		4522
Wed Oct 28 07:18:41 AM CET 2020 ,		4515
Wed Oct 28 07:18:42 AM CET 2020 ,		4515
Wed Oct 28 07:18:42 AM CET 2020 ,		4510
Wed Oct 28 07:18:43 AM CET 2020 ,		4510
Wed Oct 28 07:18:43 AM CET 2020 ,		4480
Wed Oct 28 07:18:44 AM CET 2020 ,		4480
Wed Oct 28 07:18:44 AM CET 2020 ,		4486
Wed Oct 28 07:18:45 AM CET 2020 ,		4486
Wed Oct 28 07:18:45 AM CET 2020 ,		4477
Wed Oct 28 07:18:46 AM CET 2020 ,		4477
Wed Oct 28 07:18:46 AM CET 2020 ,		4492
Wed Oct 28 07:18:47 AM CET 2020 ,		4492
Wed Oct 28 07:18:47 AM CET 2020 ,		4484
Wed Oct 28 07:18:48 AM CET 2020 ,		4484
Wed Oct 28 07:18:48 AM CET 2020 ,		4491
Wed Oct 28 07:18:49 AM CET 2020 ,		4491
Wed Oct 28 07:18:49 AM CET 2020 ,		4487
Wed Oct 28 07:18:50 AM CET 2020 ,		4487
Wed Oct 28 07:18:50 AM CET 2020 ,		4489
Wed Oct 28 07:18:51 AM CET 2020 ,		4489
Wed Oct 28 07:18:51 AM CET 2020 ,		4510
Wed Oct 28 07:18:52 AM CET 2020 ,		4510
Wed Oct 28 07:18:52 AM CET 2020 ,		4505
Wed Oct 28 07:18:53 AM CET 2020 ,		4488
Wed Oct 28 07:18:53 AM CET 2020 ,		4488
Wed Oct 28 07:18:54 AM CET 2020 ,		4505
Wed Oct 28 07:18:54 AM CET 2020 ,		4505
Wed Oct 28 07:18:55 AM CET 2020 ,		4492
Wed Oct 28 07:18:56 AM CET 2020 ,		4492
Wed Oct 28 07:18:56 AM CET 2020 ,		4498
Wed Oct 28 07:18:57 AM CET 2020 ,		4498
Wed Oct 28 07:18:57 AM CET 2020 ,		4498
Wed Oct 28 07:18:58 AM CET 2020 ,		4498
Wed Oct 28 07:18:58 AM CET 2020 ,		4536
Wed Oct 28 07:18:59 AM CET 2020 ,		4536
Wed Oct 28 07:18:59 AM CET 2020 ,		4527
Wed Oct 28 07:19:00 AM CET 2020 ,		4527
Wed Oct 28 07:19:00 AM CET 2020 ,		4542
Wed Oct 28 07:19:01 AM CET 2020 ,		4542
Wed Oct 28 07:19:01 AM CET 2020 ,		4534
Wed Oct 28 07:19:02 AM CET 2020 ,		4534
Wed Oct 28 07:19:02 AM CET 2020 ,		4528
Wed Oct 28 07:19:03 AM CET 2020 ,		4528
Wed Oct 28 07:19:03 AM CET 2020 ,		4553
Wed Oct 28 07:19:04 AM CET 2020 ,		4553
Wed Oct 28 07:19:04 AM CET 2020 ,		4556
Wed Oct 28 07:19:05 AM CET 2020 ,		4556
Wed Oct 28 07:19:05 AM CET 2020 ,		4552
Wed Oct 28 07:19:06 AM CET 2020 ,		4552
Wed Oct 28 07:19:06 AM CET 2020 ,		4563
Wed Oct 28 07:19:07 AM CET 2020 ,		4563
Wed Oct 28 07:19:07 AM CET 2020 ,		4560
Wed Oct 28 07:19:08 AM CET 2020 ,		4560
Wed Oct 28 07:19:08 AM CET 2020 ,		4554
Wed Oct 28 07:19:09 AM CET 2020 ,		4554
Wed Oct 28 07:19:09 AM CET 2020 ,		4556
Wed Oct 28 07:19:10 AM CET 2020 ,		4556
Wed Oct 28 07:19:10 AM CET 2020 ,		4564
Wed Oct 28 07:19:11 AM CET 2020 ,		4564
Wed Oct 28 07:19:11 AM CET 2020 ,		4565
Wed Oct 28 07:19:12 AM CET 2020 ,		4565
Wed Oct 28 07:19:12 AM CET 2020 ,		4556
Wed Oct 28 07:19:13 AM CET 2020 ,		4556
Wed Oct 28 07:19:13 AM CET 2020 ,		4559
Wed Oct 28 07:19:14 AM CET 2020 ,		4559
Wed Oct 28 07:19:14 AM CET 2020 ,		4563
Wed Oct 28 07:19:15 AM CET 2020 ,		4563
Wed Oct 28 07:19:15 AM CET 2020 ,		4560
Wed Oct 28 07:19:16 AM CET 2020 ,		4560
Wed Oct 28 07:19:16 AM CET 2020 ,		4566
Wed Oct 28 07:19:17 AM CET 2020 ,		4566
Wed Oct 28 07:19:17 AM CET 2020 ,		4570
Wed Oct 28 07:19:18 AM CET 2020 ,		4570
Wed Oct 28 07:19:18 AM CET 2020 ,		4570
Wed Oct 28 07:19:19 AM CET 2020 ,		4570
Wed Oct 28 07:19:19 AM CET 2020 ,		4564
Wed Oct 28 07:19:20 AM CET 2020 ,		4564
Wed Oct 28 07:19:20 AM CET 2020 ,		4558
Wed Oct 28 07:19:21 AM CET 2020 ,		4558
Wed Oct 28 07:19:21 AM CET 2020 ,		4569
Wed Oct 28 07:19:22 AM CET 2020 ,		4569
Wed Oct 28 07:19:23 AM CET 2020 ,		4580
Wed Oct 28 07:19:23 AM CET 2020 ,		4580
Wed Oct 28 07:19:24 AM CET 2020 ,		4570
Wed Oct 28 07:19:24 AM CET 2020 ,		4570
Wed Oct 28 07:19:25 AM CET 2020 ,		4565
Wed Oct 28 07:19:25 AM CET 2020 ,		4565
Wed Oct 28 07:19:26 AM CET 2020 ,		4566
Wed Oct 28 07:19:26 AM CET 2020 ,		4566
Wed Oct 28 07:19:27 AM CET 2020 ,		4555
Wed Oct 28 07:19:27 AM CET 2020 ,		4555
Wed Oct 28 07:19:28 AM CET 2020 ,		4547
Wed Oct 28 07:19:28 AM CET 2020 ,		4547
Wed Oct 28 07:19:29 AM CET 2020 ,		4567
Wed Oct 28 07:19:29 AM CET 2020 ,		4567
Wed Oct 28 07:19:30 AM CET 2020 ,		4556
Wed Oct 28 07:19:30 AM CET 2020 ,		4556
Wed Oct 28 07:19:31 AM CET 2020 ,		4555
Wed Oct 28 07:19:31 AM CET 2020 ,		4555
Wed Oct 28 07:19:32 AM CET 2020 ,		4563
Wed Oct 28 07:19:32 AM CET 2020 ,		4563
Wed Oct 28 07:19:33 AM CET 2020 ,		4552
Wed Oct 28 07:19:33 AM CET 2020 ,		4552
Wed Oct 28 07:19:34 AM CET 2020 ,		4560
Wed Oct 28 07:19:34 AM CET 2020 ,		4560
Wed Oct 28 07:19:35 AM CET 2020 ,		4544
Wed Oct 28 07:19:35 AM CET 2020 ,		4544
Wed Oct 28 07:19:36 AM CET 2020 ,		4521
